Title,Year,IMDB ID,Runtime,YouTube Trailer,Rating,Movie Poster,Director,Writers,Cast
The Outsider,2018,tt2011311,120,QNNcl2mEHzQ,6.3,https://hydramovies.com/wp-content/uploads/2018/04/The-Outsider-Movie-Poster.jpg,Martin Zandvliet,Andrew Baldwin,Jared Leto|Kippei Shîna|Tadanobu Asano
Love Per Square Foot,2018,tt7853242,133,sGIez5mIc0U,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Love-Per-Square-Foot-Movie-Poster.jpg,Anand Tiwari,Asif Ali Beg,Angira Dhar|Vicky Kaushal
Hotel Salvation,2016,tt5997928,102,Que1V8IEcEU,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Hotel-Salvation-Movie-Poster.jpg,Shubhashish Bhutiani,Shubhashish Bhutiani,Adil Hussain|Lalit Behl
Lego DC Comics Super Heroes: The Flash,2018,tt7877382,78,AGKDZNU_HNo,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Lego-DC-Comics-Super-Heroes-The-Flash-Movie-Poster.jpg,Ethan Spaulding,James Krieg,James Arnold Taylor|Kate Micucci
Prodigy,2017,tt5017936,80,SpkYUAUlmFc,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Prodigy-Movie-Poster.jpg,Alex Haughey,Alex Haughey,Jolene Andersen|Richard Neil|Savannah Liles
Pitch Perfect 3,2017,tt4765284,93,aVsOXRgjeeU,6,https://hydramovies.com/wp-content/uploads/2018/04/Pitch-Perfect-3-Movie-Poster.jpg,Trish Sie,Kay Cannon,Anna Kendrick|Rebel Wilson
The Vanishing of Sidney Hall,2017,tt1291566,119,I3A12z2ETTk,6.8,https://hydramovies.com/wp-content/uploads/2018/04/The-Vanishing-of-Sidney-Hall-Movie-Poster.jpg,Shawn Christensen,Shawn Christensen,Elle Fanning|Janina Gavankar|Michelle Monaghan
Jumanji: Welcome to the Jungle,2017,tt2283362,119,2QKg5SZ_35I,7,https://hydramovies.com/wp-content/uploads/2018/04/Jumanji-Welcome-to-the-Jungle-Movie-Poster.jpg,Jake Kasdan,Chris McKenna,Dwayne Johnson|Karen Gillan
Pan's Labyrinth,2006,tt0457430,118,E7XGNPXdlGQ,8.2,https://hydramovies.com/wp-content/uploads/2018/04/Pans-Labyrinth-Movie-Poster.jpg,Guillermo del Toro,Guillermo del Toro,Ariadna Gil|Ivana Baquero|Sergi López
Along with the Gods: The Two Worlds,2017,tt7160070,139,sD7dmu-IWNw,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Along-with-the-Gods-The-Two-Worlds-Movie-Poster.jpg,Yong-hwa Kim,Ho-min Ju,Ji-Hoon Ju|Jung-woo Ha|Tae-Hyun Cha
Dark Blue World,2001,tt0244479,112,AJTz9VozSYI,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Dark-Blue-World-Movie-Poster.jpg,Jan Sverák,Zdenek Sverák,Krystof Hádek|Ondrej Vetchý|Tara Fitzgerald
Ilo Ilo,2013,tt2901736,99,MqtITxxMZvc,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Ilo-Ilo-Movie-Poster.jpg,Anthony Chen,Anthony Chen,Angeli Bayani|Tian Wen Chen|Yann Yann Yeo
Bowling for Columbine,2002,tt0310793,120,hH0mSAjp_Jw,8,https://hydramovies.com/wp-content/uploads/2018/04/Bowling-for-Columbine-Movie-Poster.jpg,Michael Moore,Michael Moore,Charlton Heston|Marilyn Manson|Michael Moore
Paddington 2,2017,tt4468740,103,sw7RElt-SvE,8,https://hydramovies.com/wp-content/uploads/2018/04/Paddington-2-Movie-Poster.jpg,Paul King,Paul King,Ben Whishaw|Hugh Grant
Chasing Coral,2017,tt6333054,93,b6fHA9R2cKI,8.1,https://hydramovies.com/wp-content/uploads/2018/04/Chasing-Coral-Movie-Poster.jpg,Jeff Orlowski,Davis Coombe,Andrew Ackerman|Pim Bongaerts
Gaga: Five Foot Two,2017,tt7291268,100,IxI1iOi0t-c,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Gaga-Five-Foot-Two-Movie-Poster.jpg,Chris Moukarbel,Sandra Amador,Tony Bennett
The Farthest,2017,tt6223974,121,znTdk_de_K8,8.1,https://hydramovies.com/wp-content/uploads/2018/04/The-Farthest-Movie-Poster.jpg,Emer Reynolds,Emer Reynolds,Carolyn Porco|Frank Drake|John Casani
Loveless,2017,tt6304162,127,6h5GuecUU-Q,7.7,https://hydramovies.com/wp-content/uploads/2018/04/Loveless-Movie-Poster.jpg,Andrey Zvyagintsev,Oleg Negin,Aleksey Rozin|Maryana Spivak|Matvey Novikov
Icarus,2017,tt6333060,121,qXoRdSTrR-4,8,https://hydramovies.com/wp-content/uploads/2018/04/Icarus-Movie-Poster.jpg,Bryan Fogel,Jon Bertain,Sebastian Coe|Thomas Bach
Veronica,2017,tt5862312,105,wNlMIvKnjOQ,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Veronica-Movie-Poster.jpg,Paco Plaza,Fernando Navarro,Bruna González|Claudia Placer|Sandra Escacena
Hostages,2017,tt5207262,103,apVZcaujlGs,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Hostages-Movie-Poster.jpg,Rezo Gigineishvili,Lasha Bugadze,Avtandil Makharadze|Irakli Kvirikadze|Tinatin Dalakishvili
Tsukiji Wonderland,2016,tt3772612,111,Jo7DARJOhBc,7.5,https://hydramovies.com/wp-content/uploads/2018/04/Tsukiji-Wonderland-Movie-Poster.jpg,Naotarô Endô,,
Strangled,2016,tt4975280,121,SpVUhG-fSxI,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Strangled-Movie-Poster.jpg,Árpád Sopsits,Károly Hajduk,Zsolt Anger
Still Life,2013,tt2395417,92,1t3SXlPo-WA,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Still-Life-Movie-Poster.jpg,Uberto Pasolini,Uberto Pasolini,Eddie Marsan|Joanne Froggatt|Karen Drury
Parked,2010,tt1571409,94,m_fTqL3Szo0,6.8,https://hydramovies.com/wp-content/uploads/2018/04/Parked-Movie-Poster.jpg,Darragh Byrne,Ciaran Creagh,Colin Morgan|Colm Meaney|Milka Ahlroth
Six Shooter,2004,tt0425458,27,K-FpDMOa6a8,7.6,https://hydramovies.com/wp-content/uploads/2018/04/Six-Shooter-Movie-Poster.jpg,Martin McDonagh,Martin McDonagh,Brendan Gleeson|David Wilmot|Rúaidhrí Conroy
Heartbeats,2010,tt1600524,101,YknK1G-g-qc,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Heartbeats-Movie-Poster.jpg,Xavier Dolan,Xavier Dolan,Monia Chokri|Niels Schneider|Xavier Dolan
"I, Tonya",2017,tt5580036,120,OXZQ5DfSAAc,7.6,https://hydramovies.com/wp-content/uploads/2018/04/I-Tonya-Movie-Poster.jpg,Craig Gillespie,Steven Rogers,Allison Janney|Margot Robbie|Sebastian Stan
The Breadwinner,2017,tt3901826,94,p64O8KAHHaQ,7.6,https://hydramovies.com/wp-content/uploads/2018/04/The-Breadwinner-Movie-Poster.jpg,Nora Twomey,Anita Doron,Saara Chaudry|Soma Chhaya
Devil's Tree: Rooted Evil,2018,tt7315526,76,n7ROX-PDs7A,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Devils-Tree-Rooted-Evil-Movie-Poster.jpg,Chris Alonso,Joshua Louis,Diana D. Ambrosio|Ryan App
Novitiate,2017,tt4513316,123,o6QrP53BEug,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Novitiate-Movie-Poster.jpg,Maggie Betts,Maggie Betts,Alyssa Brindley|Lisa Stewart|Melissa Leo
The Eternal Road,2017,tt4173170,103,iYZl0lU6DF4,7.3,https://hydramovies.com/wp-content/uploads/2018/04/The-Eternal-Road-Movie-Poster.jpg,Antti-Jussi Annila,Antti-Jussi Annila,Sidse Babett Knudsen|Tommi Korpela
The Shape of Water,2017,tt5580390,123,XFYWazblaUA,7.5,https://hydramovies.com/wp-content/uploads/2018/04/The-Shape-of-Water-Movie-Poster.jpg,Guillermo del Toro,Guillermo del Toro,Octavia Spencer|Sally Hawkins
Ferdinand,2017,tt3411444,108,n7RkOfN8KvE,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Ferdinand-Movie-Poster.jpg,Carlos Saldanha,Robert L. Baird,John Cena|Kate McKinnon
I Remember You,2017,tt4966532,105,8YS8Q8joGeY,6.2,https://hydramovies.com/wp-content/uploads/2018/04/I-Remember-You-Movie-Poster.jpg,Óskar Thór Axelsson,Óskar Thór Axelsson,Ágústa Eva Erlendsdóttir|Jóhannes Haukur Jóhannesson
My Entire High School Sinking Into the Sea,2016,tt5538568,75,zepBuHGkiWc,6.2,https://hydramovies.com/wp-content/uploads/2018/04/My-Entire-High-School-Sinking-Into-the-Sea-Movie-Poster.jpg,Dash Shaw,Dash Shaw,Jason Schwartzman|Lena Dunham|Reggie Watts
London to Brighton,2006,tt0490166,85,KU3G7EEFnwQ,7,https://hydramovies.com/wp-content/uploads/2018/04/London-to-Brighton-Movie-Poster.jpg,Paul Andrew Williams,Paul Andrew Williams,Georgia Groome|Johnny Harris|Lorraine Stanley
The Great Vazquez,2010,tt1525915,106,,6.3,https://hydramovies.com/wp-content/uploads/2018/04/The-Great-Vazquez-Movie-Poster.jpg,Óscar Aibar,Óscar Aibar,Álex Angulo|Mercè Llorens|Santiago Segura
The Body,2012,tt1937149,108,NyE5LnY3dT0,7.6,https://hydramovies.com/wp-content/uploads/2018/04/The-Body-Movie-Poster.jpg,Oriol Paulo,Oriol Paulo,Belén Rueda|Hugo Silva|Jose Coronado
Generation Iron 2,2017,tt6263642,106,Q8-oU2Fb5ro,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Generation-Iron-2-Movie-Poster.jpg,Vlad Yudin,Michael Kupisk,Arnold Schwarzenegger|Kai Greene|Martyn Ford
The Square,2017,tt4995790,151,zKDPrpJEGBY,7.4,https://hydramovies.com/wp-content/uploads/2018/04/The-Square-Movie-Poster.jpg,Ruben Östlund,Ruben Östlund,Claes Bang|Dominic West|Elisabeth Moss
Forgotten,2017,tt7057496,108,i5fAD6PqBMQ,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Forgotten-Movie-Poster.jpg,Hang-jun Zhang,Hang-jun Zhang,Ha-Neul Kang|Mu-Yeol Kim|Seong-kun Mun
The Girl Without Hands,2016,tt5698496,76,pfqb097tCFw,7,https://hydramovies.com/wp-content/uploads/2018/04/The-Girl-Without-Hands-Movie-Poster.jpg,Sébastien Laudenbach,Jacob Grimm,Anaïs Demoustier|Jérémie Elkaïm
Same Kind of Different as Me,2017,tt1230168,119,PltWQ8kQe04,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Same-Kind-of-Different-as-Me-Movie-Poster.jpg,Michael Carney,Michael Carney,Greg Kinnear|Renée Zellweger
Meester Kikker,2016,tt4923200,86,WfZHRrki0_A,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Meester-Kikker-Movie-Poster.jpg,Anna van der Heide,Mieke de Jong,Bobby van Vleuten|Yenthe Bos
Marrowbone,2017,tt5886440,110,cYz5sL9pbxU,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Marrowbone-Movie-Poster.jpg,Sergio G. Sánchez,Sergio G. Sánchez,Anya Taylor-Joy|Charlie Heaton|George MacKay
Wonder Wheel,2017,tt5825380,101,jsQ7633OZNc,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Wonder-Wheel-Movie-Poster.jpg,Woody Allen,Woody Allen,Juno Temple|Justin Timberlake|Robert C. Kirk
The Disaster Artist,2017,tt3521126,104,sPSJYXi7BWA,7.6,https://hydramovies.com/wp-content/uploads/2018/04/The-Disaster-Artist-Movie-Poster.jpg,James Franco,Scott Neustadter,Dave Franco|James Franco
The Man Who Invented Christmas,2017,tt6225520,104,UxcnYR3mcPU,7,https://hydramovies.com/wp-content/uploads/2018/04/The-Man-Who-Invented-Christmas-Movie-Poster.jpg,Bharat Nalluri,Susan Coyne,Dan Stevens|Mark Schrier
Raw,2016,tt4954522,99,gFlXVX2af_Y,7,https://hydramovies.com/wp-content/uploads/2018/04/Raw-Movie-Poster.jpg,Julia Ducournau,Julia Ducournau,Ella Rumpf|Garance Marillier|Rabah Nait Oufella
I Called Him Morgan,2016,tt4170344,92,yxLByThNvWU,7.2,https://hydramovies.com/wp-content/uploads/2018/04/I-Called-Him-Morgan-Movie-Poster.jpg,Kasper Collin,Kasper Collin,Helen Morgan|Lee Morgan|Wayne Shorter
The Women's Balcony,2016,tt5974460,96,heG--uvK-i4,6.6,https://hydramovies.com/wp-content/uploads/2018/04/The-Womens-Balcony-Movie-Poster.jpg,Emil Ben-Shimon,Shlomit Nehama,Evelin Hagoel|Igal Naor|Orna Banai
Giant,2017,tt5693136,114,elMP6PqGBo0,6.8,https://hydramovies.com/wp-content/uploads/2018/04/Giant-Movie-Poster.jpg,Aitor Arregi,Aitor Arregi,Iñigo Aranburu|Ramón Agirre
The Last Laugh,2016,tt2102508,88,mzvz9OOqqdM,7,https://hydramovies.com/wp-content/uploads/2018/04/The-Last-Laugh-Movie-Poster.jpg,Ferne Pearlstein,Robert Edwards,Gilbert Gottfried|Klara Firestone|Renee Firestone
Human Flow,2017,tt6573444,140,DVZGyTdk_BY,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Human-Flow-Movie-Poster.jpg,Ai Weiwei,Chin-Chin Yap,Hiba Abed|Israa Abboud
"Burn Motherfucker, Burn!",2017,tt6175670,99,tx4vKHTNuAc,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Burn-Motherfucker-Burn-Movie-Poster.jpg,Sacha Jenkins,Alex Alonso,B-Real
In This Corner of the World,2016,tt4769824,129,sDPRMcZs5Lw,7.9,https://hydramovies.com/wp-content/uploads/2018/04/In-This-Corner-of-the-World-Movie-Poster.jpg,Sunao Katabuchi,Sunao Katabuchi,Kira Buckland|Non
Graduation,2016,tt4936450,128,dlxGMOJ0jK0,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Graduation-Movie-Poster.jpg,Cristian Mungiu,Cristian Mungiu,Adrian Titieni|Lia Bugnar|Maria Dragus
The Battleship Island,2017,tt5969696,132,GmA2YIWRF0M,7.2,https://hydramovies.com/wp-content/uploads/2018/04/The-Battleship-Island-Movie-Poster.jpg,Seung-wan Ryoo,Seung-wan Ryoo,Ji-seob So|Joong-Ki Song|Jung-min Hwang
The Death of Stalin,2017,tt4686844,107,kPpXFnHoC-0,7.2,https://hydramovies.com/wp-content/uploads/2018/04/The-Death-of-Stalin-Movie-Poster.jpg,Armando Iannucci,Armando Iannucci,Simon Russell Beale|Steve Buscemi
Paradox,2017,tt7245176,101,zoO-fSUekZE,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Paradox-Movie-Poster.jpg,Wilson Yip,Nick Cheuk,Ka Tung Lam|Louis Koo|Yue Wu
Z-O-M-B-I-E-S,2018,tt6878820,94,sA93QG5Tqpw,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Z-O-M-B-I-E-S-Movie-Poster.jpg,Paul Hoen,David Light,Meg Donnelly|Milo Manheim
2048: Nowhere to Run,2017,tt7387408,5,9TOx_7H2PXQ,6.9,https://hydramovies.com/wp-content/uploads/2018/04/2048-Nowhere-to-Run-Movie-Poster.jpg,Luke Scott,Hampton Fancher,Dave Bautista|Gerard Miller
A Taxi Driver,2017,tt6878038,137,bB7z4Xn5oNA,7.9,https://hydramovies.com/wp-content/uploads/2018/04/A-Taxi-Driver-Movie-Poster.jpg,Hun Jang,Yu-na Eom,Hae-jin Yoo|Kang-ho Song|Thomas Kretschmann
Midnight Runners,2017,tt7056732,109,cyVk51ksx4o,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Midnight-Runners-Movie-Poster.jpg,Joo-hwan Kim,Joo-hwan Kim,Ha-Neul Kang|Ha-seon Park|Seo-Joon Park
2036: Nexus Dawn,2017,tt7326248,6,eERvAOWK6R4,7,https://hydramovies.com/wp-content/uploads/2018/04/2036-Nexus-Dawn-Movie-Poster.jpg,Luke Scott,Brian A. Alexander,Benedict Wong|Jared Leto
Lucknow Central,2017,tt5697870,133,KAQvmBSzHlI,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Lucknow-Central-Movie-Poster.jpg,Ranjit Tiwari,Aseem Arora,Diana Penty|Farhan Akhtar
Bright Lights: Starring Carrie Fisher and Debbie Reynolds,2016,tt5651050,95,K97Rthh-qmk,8,https://hydramovies.com/wp-content/uploads/2018/04/Bright-Lights-Starring-Carrie-Fisher-and-Debbie-Reynolds-Movie-Poster.jpg,Alexis Bloom,Debbie Reynolds,Todd Fisher
The Happiest Day in the Life of Olli Mäki,2016,tt4771932,92,jxBGb-YY5Vs,7.2,https://hydramovies.com/wp-content/uploads/2018/04/The-Happiest-Day-in-the-Life-of-Olli-Mäki-Movie-Poster.jpg,Juho Kuosmanen,Juho Kuosmanen,Eero Milonoff|Jarkko Lahti|Oona Airola
Chris Rock: Tamborine,2018,tt8005338,64,Iz46th3HSMU,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Chris-Rock-Tamborine-Movie-Poster.jpg,Bo Burnham,Chris Rock,Chris Rock
The Red Turtle,2016,tt3666024,80,Sw7BggqBpTk,7.5,https://hydramovies.com/wp-content/uploads/2018/04/The-Red-Turtle-Movie-Poster.jpg,Michael Dudok de Wit,Michael Dudok de Wit,Emmanuel Garijo|Tom Hudson
Tragedy Girls,2017,tt3859272,98,8_APkCw-Dx8,6,https://hydramovies.com/wp-content/uploads/2018/04/Tragedy-Girls-Movie-Poster.jpg,Tyler MacIntyre,Chris Lee Hill,Alexandra Shipp|Brianna Hildebrand
Columbus,2017,tt5990474,0,r3dcnV6Z9Zs,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Columbus-Movie-Poster.jpg,Kogonada,Kogonada,Haley Lu Richardson|John Cho|Parker Posey
Call Me by Your Name,2017,tt5726616,132,5rgO_TyyOoU,8,https://hydramovies.com/wp-content/uploads/2018/04/Call-Me-by-Your-Name-Movie-Poster.jpg,Luca Guadagnino,James Ivory,Armie Hammer|Michael Stuhlbarg|Timothée Chalamet
Mountain,2017,tt6203570,0,lxtWMOAHoiI,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Mountain-Movie-Poster.jpg,Jennifer Peedom,Robert Macfarlane,Willem Dafoe
Your Name,2016,tt5311514,106,VgixlvX28-g,8.4,https://hydramovies.com/wp-content/uploads/2018/04/Your-Name-Movie-Poster.jpg,Makoto Shinkai,Makoto Shinkai,Mone Kamishiraishi|Ryûnosuke Kamiki
Dawson City: Frozen Time,2016,tt5215486,120,oEbHM8Vsvlo,7.6,https://hydramovies.com/wp-content/uploads/2018/04/Dawson-City-Frozen-Time-Movie-Poster.jpg,Bill Morrison,Bill Morrison,Kathy Jones-Gates|Michael Gates|Sam Kula
Good Time,2017,tt4846232,101,nrR-SbCRgCU,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Good-Time-Movie-Poster.jpg,Benny Safdie,Ronald Bronstein,Benny Safdie|Jennifer Jason Leigh|Robert Pattinson
Menashe,2017,tt6333086,82,83UoZcdX__Y,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Menashe-Movie-Poster.jpg,Joshua Z Weinstein,Alex Lipschultz,Menashe Lustig|Yoel Falkowitz
Newness,2017,tt6408226,112,EtBhKTuPjEk,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Newness-Movie-Poster.jpg,Drake Doremus,Ben York Jones,Danny Huston|Laia Costa|Nicholas Hoult
Kedi,2016,tt4420704,79,lKq7UqplcL8,7.7,https://hydramovies.com/wp-content/uploads/2018/04/Kedi-Movie-Poster.jpg,Ceyda Torun,Bengu,Duman
"Three Billboards Outside Ebbing, Missouri",2017,tt5027774,115,Jit3YhGx5pU,8.2,https://hydramovies.com/wp-content/uploads/2018/04/Three-Billboards-Outside-Ebbing-Missouri-Movie-Poster.jpg,Martin McDonagh,Martin McDonagh,Frances McDormand|Sam Rockwell|Woody Harrelson
Jagga Jasoos,2017,tt4129428,161,YheC-4Qgoro,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Jagga-Jasoos-Movie-Poster.jpg,Anurag Basu,Anurag Basu,Katrina Kaif|Ranbir Kapoor
Mudbound,2017,tt2396589,134,xucHiOAa8Rs,7.5,https://hydramovies.com/wp-content/uploads/2018/04/Mudbound-Movie-Poster.jpg,Dee Rees,Virgil Williams,Carey Mulligan|Jonathan Banks
Final Portrait,2017,tt4494718,90,PWkS1gO3aNI,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Final-Portrait-Movie-Poster.jpg,Stanley Tucci,James Lord,Armie Hammer|Geoffrey Rush|Tony Shalhoub
My Life as a Zucchini,2016,tt2321405,66,3nRwYWVxjRU,7.8,https://hydramovies.com/wp-content/uploads/2018/04/My-Life-as-a-Zucchini-Movie-Poster.jpg,Claude Barras,Gilles Paris,Gaspard Schlatter|Sixtine Murat
The Salesman,2016,tt5186714,124,r-61yYjKHHc,7.8,https://hydramovies.com/wp-content/uploads/2018/04/The-Salesman-Movie-Poster.jpg,Asghar Farhadi,Asghar Farhadi,Babak Karimi|Shahab Hosseini|Taraneh Alidoosti
I Am Not Your Negro,2016,tt5804038,93,rNUYdgIyaPM,7.8,https://hydramovies.com/wp-content/uploads/2018/04/I-Am-Not-Your-Negro-Movie-Poster.jpg,Raoul Peck,James Baldwin,James Baldwin|Martin Luther King|Samuel L. Jackson
Lady Bird,2017,tt4925292,94,cNi_HC839Wo,7.5,https://hydramovies.com/wp-content/uploads/2018/04/Lady-Bird-Movie-Poster.jpg,Greta Gerwig,Greta Gerwig,Laurie Metcalf|Saoirse Ronan|Tracy Letts
Polina,2016,tt4383288,108,ngo754ypNiU,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Polina-Movie-Poster.jpg,Valérie Müller,Valérie Müller,Anastasia Shevtsova|Juliette Binoche|Veronika Zhovnytska
Blood of My Blood,2015,tt2922590,106,kS-RqI3ws_Y,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Blood-of-My-Blood-Movie-Poster.jpg,Marco Bellocchio,Marco Bellocchio,Alba Rohrwacher|Pier Giorgio Bellocchio|Roberto Herlitzka
I Am Not a Witch,2017,tt6213284,93,telx5Pfe2-I,6.7,https://hydramovies.com/wp-content/uploads/2018/04/I-Am-Not-a-Witch-Movie-Poster.jpg,Rungano Nyoni,Rungano Nyoni,Benfors 'Wee Do|Boyd Banda|Kalundu Banda
Sophie and the Rising Sun,2016,tt4532818,105,E5nSoWkT8Hs,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Sophie-and-the-Rising-Sun-Movie-Poster.jpg,Maggie Greenwald,Maggie Greenwald,Julianne Nicholson|Margo Martindale|Takashi Yamaguchi
Justice League,2017,tt0974015,120,r9-DM9uBtVI,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Justice-League-Movie-Poster.jpg,Zack Snyder,Jerry Siegel,Ben Affleck|Gal Gadot
Contemporary Color,2016,tt5258306,97,p3xvU1qqUwg,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Contemporary-Color-Movie-Poster.jpg,Bill Ross IV,Simon Bennett,Christian Delmotte
The Ballad of Lefty Brown,2017,tt4400994,111,Sv2khM97ylU,6.2,https://hydramovies.com/wp-content/uploads/2018/04/The-Ballad-of-Lefty-Brown-Movie-Poster.jpg,Jared Moshe,Jared Moshe,Bill Pullman|Peter Fonda|Stephen Alan Seder
In the Family,2011,tt1845804,169,#NAME?,7.1,https://hydramovies.com/wp-content/uploads/2018/04/In-the-Family-Movie-Poster.jpg,Patrick Wang,Patrick Wang,Patrick Wang|Sebastian Banes|Trevor St. John
Blade of the Immortal,2017,tt5084170,140,exLJtcfxKHg,6.8,https://hydramovies.com/wp-content/uploads/2018/04/Blade-of-the-Immortal-Movie-Poster.jpg,Takashi Miike,Hiroaki Samura,Hana Sugisaki|Sôta Fukushi|Takuya Kimura
Batman: Gotham by Gaslight,2018,tt7167630,78,R7FuOmlAO1k,6.8,https://hydramovies.com/wp-content/uploads/2018/04/Batman-Gotham-by-Gaslight-Movie-Poster.jpg,Sam Liu,James Krieg,Bruce Greenwood|Jennifer Carpenter
Darkest Hour,2017,tt4555426,125,LtJ60u7SUSw,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Darkest-Hour-Movie-Poster.jpg,Joe Wright,Anthony McCarten,Gary Oldman|Kristin Scott Thomas|Lily James
The Pirates of Somalia,2017,tt5126922,116,trFQOslCa6U,6.8,https://hydramovies.com/wp-content/uploads/2018/04/The-Pirates-of-Somalia-Movie-Poster.jpg,Bryan Buckley,Bryan Buckley,Al Pacino|Evan Peters|Melanie Griffith
In Search of Balance,2016,tt5022626,74,x4pLLL8XF5Q,6.6,https://hydramovies.com/wp-content/uploads/2018/04/In-Search-of-Balance-Movie-Poster.jpg,Adam Pfleghaar,Blue Kraning,Eshel Ben-Jacob|Miguel Altieri
Minimalism: A Documentary About the Important Things,2015,tt3810760,79,0Co1Iptd4p4,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Minimalism-A-Documentary-About-the-Important-Things-Movie-Poster.jpg,Matt D'Avella,Dan Harris,Shannon Whitehead
Tom of Finland,2017,tt5226984,115,V0E9zPRt96w,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Tom-of-Finland-Movie-Poster.jpg,Dome Karukoski,Aleksi Bardy,Pekka Strang|Seumas F. Sargent
Thelma,2017,tt6304046,116,vgQMHG9SGlU,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Thelma-Movie-Poster.jpg,Joachim Trier,Eskil Vogt,Eili Harboe|Henrik Rafaelsen|Kaya Wilkins
My Friend Dahmer,2017,tt2291540,107,jmnuC7tn9D4,6.4,https://hydramovies.com/wp-content/uploads/2018/04/My-Friend-Dahmer-Movie-Poster.jpg,Marc Meyers,Marc Meyers,Alex Wolff|Anne Heche|Ross Lynch
When We First Met,2018,tt5783956,97,d2sJNee7FQ4,6.4,https://hydramovies.com/wp-content/uploads/2018/04/When-We-First-Met-Movie-Poster.jpg,Ari Sandel,John Whittington,Adam Devine|Alexandra Daddario|Shelley Hennig
Bomb City,2017,tt4351548,95,ir4IraOtads,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Bomb-City-Movie-Poster.jpg,Jameson Brooks,Jameson Brooks,Dave Davis|Glenn Morshower|Logan Huffman
The Ritual,2017,tt5638642,94,Vfugwq2uoa0,6.3,https://hydramovies.com/wp-content/uploads/2018/04/The-Ritual-Movie-Poster.jpg,David Bruckner,Joe Barton,Arsher Ali|Rafe Spall|Robert James-Collier
Accident Man,2018,tt6237612,105,hk6Fhe8HyKs,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Accident-Man-Movie-Poster.jpg,Jesse V. Johnson,Scott Adkins,Ray Stevenson|Scott Adkins
Coco,2017,tt2380307,0,6Zxj9q8Yjdw,8.5,https://hydramovies.com/wp-content/uploads/2018/04/Coco-Movie-Poster.jpg,Lee Unkrich,Lee Unkrich,Anthony Gonzalez|Gael García Bernal
